timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2003-04-25,91.300003,91.470001,90.019997,90.230003,63.5309075498,43917200,0.0000,1.0
2003-04-24,91.529999,92.080002,90.959999,91.360001,64.3265386712,49692400,0.0000,1.0
2003-04-23,91.620003,92.349998,91.239998,92.18,64.9038996257,44227100,0.0000,1.0
2003-04-22,89.099998,91.559998,88.889999,91.339996,64.312453159,59763600,0.0000,1.0
2003-04-21,89.860001,90.160004,89.059998,89.650002,63.1225290872,32052700,0.0000,1.0
2003-04-17,88.300003,89.720001,88.190002,89.559998,63.0591573082,37403100,0.0000,1.0
2003-04-16,89.910004,90.059998,88.029999,88.25,62.1367882618,51788000,0.0000,1.0
2003-04-15,88.839996,89.779999,88.419998,89.779999,63.2140599207,49709800,0.0000,1.0
2003-04-14,87.470001,89.0,87.0,88.949997,62.6296558581,36711700,0.0000,1.0
2003-04-11,88.160004,88.699997,86.860001,87.150002,61.3622801279,47730100,0.0000,1.0
2003-04-10,87.089996,87.629997,85.709999,87.510002,61.615755978,41812400,0.0000,1.0
2003-04-09,88.360001,89.099998,86.769997,87.029999,61.2777860656,55647300,0.0000,1.0
2003-04-08,88.300003,88.650002,87.709999,88.190002,62.094543695,39712700,0.0000,1.0
2003-04-07,90.339996,90.849998,87.970001,88.050003,61.9959704573,69776200,0.0000,1.0
2003-04-04,88.43,88.589996,87.620003,88.220001,62.1156659784,36250100,0.0000,1.0
2003-04-03,88.870003,88.989998,87.650002,87.699997,61.7495313784,48755500,0.0000,1.0
2003-04-02,87.540001,88.769997,87.5,88.120003,62.0452574282,50431200,0.0000,1.0
2003-04-01,85.25,86.389999,84.910004,86.040001,60.5807288859,53574000,0.0000,1.0
2003-03-31,85.349998,86.589996,84.400002,84.739998,59.6653973148,61119500,0.0000,1.0
2003-03-28,86.470001,87.279999,86.25,86.709999,61.0524741988,32583000,0.0000,1.0
2003-03-27,86.400002,87.660004,85.989998,87.150002,61.3622801279,53120200,0.0000,1.0
2003-03-26,87.559998,87.849998,86.800003,87.080002,61.312993157,45740800,0.0000,1.0
2003-03-25,86.739998,88.260002,86.440002,87.519997,61.6227934534,61040100,0.0000,1.0
2003-03-24,88.019997,88.139999,86.349998,86.690002,61.0383943194,65398900,0.0000,1.0
2003-03-21,88.800003,89.879997,87.93,89.669998,63.1366082624,71165300,0.3544,1.0
2003-03-20,87.330002,88.589996,86.349998,88.150002,61.8220560725,67321600,0.0000,1.0
2003-03-19,87.279999,88.160004,86.68,87.959999,61.6888016669,49630800,0.0000,1.0
2003-03-18,87.150002,87.349998,86.279999,87.290001,61.2189133744,50792300,0.0000,1.0
2003-03-17,83.459999,86.949997,83.220001,86.779999,60.8612347411,88217500,0.0000,1.0
2003-03-14,84.199997,84.769997,83.349998,84.129997,59.0027143949,63951800,0.0000,1.0
2003-03-13,82.18,83.910004,81.529999,83.860001,58.8133586663,72117800,0.0000,1.0
2003-03-12,80.379997,81.099998,79.379997,81.059998,56.8496384333,62459800,0.0000,1.0
2003-03-11,81.480003,82.0,80.480003,80.519997,56.4709206642,48102700,0.0000,1.0
2003-03-10,82.599998,82.860001,81.099998,81.32,57.0319850908,41014100,0.0000,1.0
2003-03-07,81.610001,83.989998,81.43,83.32,58.4346408972,63538000,0.0000,1.0
2003-03-06,82.870003,83.519997,82.470001,82.75,58.0348839924,41217700,0.0000,1.0
2003-03-05,82.610001,83.540001,82.360001,83.449997,58.5258114207,43974700,0.0000,1.0
2003-03-04,83.949997,84.010002,82.650002,82.75,58.0348839924,31440500,0.0000,1.0
2003-03-03,85.260002,85.779999,83.720001,84.089996,58.9746605774,42923100,0.0000,1.0
2003-02-28,84.470001,85.230003,84.160004,84.900002,59.542740387,43666800,0.0000,1.0
2003-02-27,83.699997,84.75,83.160004,84.339996,59.1499925532,51126000,0.0000,1.0
2003-02-26,84.019997,84.529999,83.080002,83.239998,58.3785332623,37787200,0.0000,1.0
2003-02-25,82.949997,84.489998,82.220001,84.470001,59.2411686873,56770600,0.0000,1.0
2003-02-24,84.93,85.0,83.589996,83.800003,58.7712803948,30628600,0.0000,1.0
2003-02-21,84.379997,85.739998,83.459999,85.18,59.7391107972,60955800,0.0000,1.0
2003-02-20,85.209999,85.419998,84.050003,84.330002,59.1429834821,29280100,0.0000,1.0
2003-02-19,85.32,85.470001,84.279999,85.18,59.7391107972,31432000,0.0000,1.0
2003-02-18,84.529999,85.800003,84.389999,85.629997,60.0547062497,39492700,0.0000,1.0
2003-02-14,82.370003,84.199997,81.82,84.150002,59.0167444596,59580900,0.0000,1.0
2003-02-13,82.150002,82.660004,81.0,82.349998,57.7543514284,57934100,0.0000,1.0
2003-02-12,83.160004,83.620003,82.089996,82.099998,57.5790194526,35873600,0.0000,1.0
2003-02-11,84.370003,84.879997,82.830002,83.43,58.5117869666,46861000,0.0000,1.0
2003-02-10,83.459999,84.129997,82.650002,84.010002,58.9185585531,45455900,0.0000,1.0
2003-02-07,84.910004,84.989998,82.970001,83.419998,58.5047722849,43165000,0.0000,1.0
2003-02-06,84.370003,84.889999,83.650002,84.449997,59.2271393239,53638000,0.0000,1.0
2003-02-05,85.75,86.540001,84.480003,84.849998,59.5076711865,55270600,0.0000,1.0
2003-02-04,85.309998,85.75,84.300003,85.379997,59.8793742739,43633400,0.0000,1.0
2003-02-03,86.139999,86.809998,85.919998,86.230003,60.4755071996,39696000,0.0000,1.0
2003-01-31,84.150002,86.209999,84.150002,86.059998,60.3562779494,55317000,0.0000,1.0
2003-01-30,86.790001,86.879997,84.400002,84.43,59.2131148698,49845900,0.0000,1.0
2003-01-29,85.419998,87.18,84.769997,86.480003,60.6508391754,53712200,0.0000,1.0
2003-01-28,85.629997,86.400002,85.129997,85.830002,60.194975337,46929100,0.0000,1.0
2003-01-27,85.730003,86.800003,84.5,85.199997,59.7531352513,57884400,0.0000,1.0
2003-01-24,88.589996,88.68,86.169998,86.379997,60.5807021771,68633900,0.0000,1.0
2003-01-23,88.75,89.379997,87.949997,88.709999,62.2147975943,55919800,0.0000,1.0
2003-01-22,88.769997,89.800003,88.0,88.169998,61.8360798252,42286500,0.0000,1.0
2003-01-21,90.870003,90.919998,88.949997,89.25,62.5935153634,36826200,0.0000,1.0
2003-01-17,90.989998,92.300003,90.150002,90.660004,63.5823905123,35618300,0.0000,1.0
2003-01-16,92.5,92.93,91.449997,92.019997,64.5361915514,44812100,0.0000,1.0
2003-01-15,93.540001,93.57,91.910004,92.400002,64.8026996612,33511800,0.0000,1.0
2003-01-14,92.690002,93.830002,92.410004,93.330002,65.4549346112,30733000,0.0000,1.0
2003-01-13,93.540001,93.860001,92.440002,93.029999,65.2445341363,31649900,0.0000,1.0
2003-01-10,91.949997,93.639999,91.800003,93.059998,65.265573272,37768900,0.0000,1.0
2003-01-09,91.82,93.18,91.410004,92.809998,65.0902412962,34804900,0.0000,1.0
2003-01-08,92.199997,92.400002,91.050003,91.389999,64.094356375,38702200,0.0000,1.0
2003-01-07,92.900002,93.370003,92.199997,92.730003,65.0341385706,38640400,0.0000,1.0
2003-01-06,91.239998,93.489998,91.169998,92.959999,65.195441183,40984500,0.0000,1.0
2003-01-03,90.910004,91.379997,90.5,91.349998,64.0663025575,32222600,0.0000,1.0
2003-01-02,88.849998,91.300003,88.540001,91.07,63.8699321473,44516300,0.0000,1.0
2002-12-31,87.989998,88.43,87.110001,88.230003,61.8781630061,34036600,0.0000,1.0
2002-12-30,87.790001,88.470001,87.220001,88.110001,61.794002255,29968000,0.0000,1.0
2002-12-27,88.959999,89.290001,87.379997,87.379997,61.2820300804,22205700,0.0000,1.0
2002-12-26,89.699997,90.610001,88.839996,89.389999,62.6917005685,17485600,0.0000,1.0
2002-12-24,89.589996,89.860001,89.25,89.349998,62.6636467511,10937000,0.0000,1.0
2002-12-23,89.589996,90.470001,89.309998,90.019997,63.1335357449,22599300,0.0000,1.0
2002-12-20,89.199997,90.019997,89.099998,89.989998,63.1124966091,31176900,0.4358,1.0
2002-12-19,89.349998,90.699997,88.599998,89.160004,62.2290108068,39264200,0.0000,1.0
2002-12-18,90.32,90.400002,89.330002,89.800003,62.6756965729,35612600,0.0000,1.0
2002-12-17,91.370003,91.739998,90.739998,90.849998,63.4085380631,32353900,0.0000,1.0
2002-12-16,89.82,91.790001,89.660004,91.650002,63.9668989349,37098400,0.0000,1.0
2002-12-13,89.910004,90.480003,89.269997,89.339996,62.3546357913,36862200,0.0000,1.0
2002-12-12,91.199997,91.489998,90.199997,90.769997,63.3527015572,34465600,0.0000,1.0
2002-12-11,90.419998,91.620003,90.160004,90.779999,63.3596824291,39201000,0.0000,1.0
2002-12-10,90.019997,91.099998,89.760002,90.699997,63.3038452252,33319900,0.0000,1.0
2002-12-09,91.07,91.459999,89.480003,89.5,62.466310199,36789600,0.0000,1.0
2002-12-06,90.120003,92.169998,89.980003,92.029999,64.2321169291,49824100,0.0000,1.0
2002-12-05,92.730003,92.800003,91.099998,91.43,63.813349067,36724900,0.0000,1.0
2002-12-04,91.769997,93.139999,91.43,92.449997,64.5252535252,64040800,0.0000,1.0
2002-12-03,93.25,93.400002,92.349998,92.870003,64.8183957048,34407700,0.0000,1.0
2002-12-02,95.470001,96.050003,93.220001,94.129997,65.6978054932,49911900,0.0000,1.0
2002-11-29,94.800003,94.949997,93.769997,93.980003,65.5931175408,19385700,0.0000,1.0
2002-11-27,92.519997,94.650002,92.43,94.279999,65.802499029,37764000,0.0000,1.0
2002-11-26,93.07,93.449997,91.620003,91.699997,64.0017928252,42284700,0.0000,1.0
2002-11-25,93.43,94.260002,92.769997,93.480003,65.2441437408,33846400,0.0000,1.0
2002-11-22,93.480003,94.269997,93.269997,93.419998,65.2022633951,32513800,0.0000,1.0
2002-11-21,92.599998,94.190002,92.43,94.089996,65.6698868912,55128200,0.0000,1.0
2002-11-20,89.980003,92.419998,89.949997,92.370003,64.4694219049,36688400,0.0000,1.0
2002-11-19,90.019997,91.099998,89.760002,90.360001,63.066545833,32806600,0.0000,1.0
2002-11-18,92.150002,92.150002,90.349998,90.480003,63.1503009409,28934800,0.0000,1.0
2002-11-15,90.0,91.550003,89.949997,91.400002,63.7924120349,39152100,0.0000,1.0
2002-11-14,90.07,91.0,89.75,90.730003,63.3247878409,31896800,0.0000,1.0
2002-11-13,88.32,89.739998,87.449997,89.050003,62.1522358729,63891500,0.0000,1.0
2002-11-12,88.660004,89.93,88.370003,88.959999,62.0894177971,37724500,0.0000,1.0
2002-11-11,89.510002,89.559998,87.800003,88.260002,61.600856571,33505100,0.0000,1.0
2002-11-08,90.529999,91.57,89.519997,89.650002,62.5710037349,37905400,0.0000,1.0
2002-11-07,92.019997,92.220001,90.220001,90.760002,63.3457255709,51572000,0.0000,1.0
2002-11-06,92.480003,93.07,90.790001,93.040001,64.937045401,65013100,0.0000,1.0
2002-11-05,90.839996,92.07,90.839996,91.849998,64.1064856631,37270800,0.0000,1.0
2002-11-04,91.800003,92.940002,90.900002,91.129997,63.6039626932,49080600,0.0000,1.0
2002-11-01,88.349998,90.82,88.050003,90.269997,63.0037277572,51878900,0.0000,1.0
2002-10-31,89.660004,90.300003,88.190002,88.519997,61.7823194572,41620600,0.0000,1.0
2002-10-30,88.68,89.959999,88.230003,89.43,62.417453867,41688600,0.0000,1.0
2002-10-29,89.080002,89.489998,87.0,88.57,61.8172189311,59508200,0.0000,1.0
2002-10-28,91.150002,91.290001,88.849998,89.610001,62.543085133,39416100,0.0000,1.0
2002-10-25,88.209999,90.389999,87.940002,90.199997,62.9548714252,43672100,0.0000,1.0
2002-10-24,90.75,90.900002,88.099998,88.360001,61.670650633,54987400,0.0000,1.0
2002-10-23,88.769997,90.269997,87.68,90.199997,62.9548714252,54905800,0.0000,1.0
2002-10-22,89.050003,90.010002,88.519997,89.519997,62.4802670572,40966800,0.0000,1.0
2002-10-21,88.120003,90.5,87.57,90.169998,62.9339336951,45859100,0.0000,1.0
2002-10-18,87.650002,89.110001,86.93,88.639999,61.8660745651,47448700,0.0000,1.0
2002-10-17,88.870003,89.300003,87.849998,88.269997,61.6078325572,68534100,0.0000,1.0
2002-10-16,87.410004,87.800003,85.919998,86.550003,60.4073668729,62977800,0.0000,1.0
2002-10-15,86.989998,88.720001,86.849998,88.699997,61.9079500252,82320300,0.0000,1.0
2002-10-14,83.199997,84.849998,83.040001,84.629997,59.0673032933,40631900,0.0000,1.0
2002-10-11,82.099998,84.730003,81.82,84.160004,58.7392728069,82308300,0.0000,1.0
2002-10-10,77.940002,81.07,77.07,80.629997,56.2755128933,76749000,0.0000,1.0
2002-10-09,79.089996,79.699997,77.779999,78.099998,54.5097061633,79956400,0.0000,1.0
2002-10-08,79.809998,81.309998,78.199997,80.370003,56.094050705,79531000,0.0000,1.0
2002-10-07,80.059998,81.199997,78.550003,79.129997,55.2285914933,53188000,0.0000,1.0
2002-10-04,82.800003,82.919998,79.580002,80.800003,56.394168173,68483700,0.0000,1.0
2002-10-03,83.139999,84.599998,81.949997,82.309998,57.4480655592,55547000,0.0000,1.0
2002-10-02,84.690002,85.529999,82.599998,83.150002,58.034344335,56749100,0.0000,1.0
2002-10-01,82.43,85.769997,81.470001,85.720001,59.828068969,67198100,0.0000,1.0
2002-09-30,82.0,82.800003,80.900002,81.790001,57.0851349011,73096400,0.0000,1.0
2002-09-27,85.0,85.629997,82.75,82.75,57.7551638991,64648300,0.0000,1.0
2002-09-26,85.019997,85.970001,84.449997,85.730003,59.8350498409,53638000,0.0000,1.0
2002-09-25,83.370003,84.769997,82.040001,84.349998,58.8718786632,59294400,0.0000,1.0
2002-09-24,82.440002,83.650002,81.849998,82.309998,57.4480655592,69507000,0.0000,1.0
2002-09-23,83.650002,84.059998,82.690002,83.660004,58.3902990069,46893800,0.0000,1.0
2002-09-20,84.919998,85.199997,84.050003,84.349998,58.8718786632,46325600,0.3781,1.0
2002-09-19,85.989998,86.800003,84.699997,84.699997,58.852353161,48510500,0.0000,1.0
2002-09-18,87.010002,88.5,86.279999,86.949997,60.4157274149,54719400,0.0000,1.0
2002-09-17,90.889999,91.190002,87.75,87.830002,61.0271839306,47609700,0.0000,1.0
2002-09-16,89.309998,89.889999,88.459999,89.889999,62.4585378296,28167600,0.0000,1.0
2002-09-13,88.690002,89.900002,88.25,89.669998,62.3056738744,41131000,0.0000,1.0
2002-09-12,90.75,90.839996,88.989998,89.449997,62.1528099192,43601700,0.0000,1.0
2002-09-11,92.470001,93.330002,91.099998,91.129997,63.3201293621,27711200,0.0000,1.0
2002-09-10,91.139999,91.779999,90.559998,91.699997,63.716184173,41416600,0.0000,1.0
2002-09-09,89.099998,91.349998,88.800003,90.660004,62.9935627151,33998400,0.0000,1.0
2002-09-06,89.75,90.57,89.339996,90.0,62.5349701546,38622200,0.0000,1.0
2002-09-05,88.489998,89.43,87.5,88.779999,61.6872731977,67250900,0.0000,1.0
2002-09-04,88.610001,90.25,88.059998,89.540001,62.2153476687,51099500,0.0000,1.0
2002-09-03,90.730003,91.0,88.150002,88.279999,61.3398566968,76586400,0.0000,1.0
2002-08-30,91.68,93.389999,91.400002,91.779999,63.7717722029,30366700,0.0000,1.0
2002-08-29,91.269997,93.050003,90.809998,92.139999,64.0219120835,42965700,0.0000,1.0
2002-08-28,93.279999,93.489998,91.800003,92.099998,63.9941180686,38970600,0.0000,1.0
2002-08-27,95.699997,96.25,93.5,94.160004,65.4254782211,35335700,0.0000,1.0
2002-08-26,94.910004,95.639999,93.5,95.260002,66.1897931333,33830100,0.0000,1.0
2002-08-23,96.010002,96.150002,94.150002,94.599998,65.7312005729,33716400,0.0000,1.0
2002-08-22,95.489998,97.150002,95.07,96.68,67.1764546061,38399800,0.0000,1.0
2002-08-21,95.059998,95.779999,93.57,95.75,66.5302599145,39628900,0.0000,1.0
2002-08-20,94.82,95.400002,93.620003,94.389999,65.5852863373,30508300,0.0000,1.0
2002-08-19,93.459999,95.75,93.099998,95.400002,66.2870697536,33669900,0.0000,1.0
2002-08-16,92.82,94.080002,92.0,93.220001,64.772333115,36517300,0.0000,1.0
2002-08-15,92.839996,93.989998,92.199997,93.5,64.9668856606,45551500,0.0000,1.0
2002-08-14,89.019997,92.629997,88.019997,92.220001,64.0775001133,57423600,0.0000,1.0
2002-08-13,90.150002,91.660004,88.650002,88.970001,61.8192928577,49690500,0.0000,1.0
2002-08-12,89.989998,91.269997,89.550003,90.620003,62.9657687002,25841700,0.0000,1.0
2002-08-09,90.099998,91.940002,89.349998,91.290001,63.4313054217,41879200,0.0000,1.0
2002-08-08,88.419998,91.099998,87.800003,90.949997,63.1950594218,48339800,0.0000,1.0
2002-08-07,87.870003,88.5,85.769997,88.099998,61.2147860617,43289400,0.0000,1.0
2002-08-06,85.230003,87.900002,85.110001,86.589996,60.1655868394,64730000,0.0000,1.0
2002-08-05,86.489998,86.93,83.550003,83.769997,58.2061584694,47191300,0.0000,1.0
2002-08-02,88.5,88.910004,85.620003,86.790001,60.3045569139,51772900,0.0000,1.0
2002-08-01,90.879997,91.349998,88.330002,88.779999,61.6872731977,66571900,0.0000,1.0
2002-07-31,90.489998,91.550003,89.25,91.160004,63.340979216,44669900,0.0000,1.0
2002-07-30,89.32,91.400002,88.720001,90.940002,63.1881145659,47532200,0.0000,1.0
2002-07-29,87.5,90.339996,87.300003,89.769997,62.3751564797,53492900,0.0000,1.0
2002-07-26,84.650002,85.93,83.800003,85.599998,59.4777035574,41206800,0.0000,1.0
2002-07-25,84.269997,85.849998,81.599998,84.0,58.3659721443,87176600,0.0000,1.0
2002-07-24,78.129997,85.120003,77.68,84.720001,58.8662526004,107022800,0.0000,1.0
2002-07-23,82.550003,83.239998,79.75,79.949997,55.5518964029,74484100,0.0000,1.0
2002-07-22,84.099998,85.910004,81.449997,82.199997,57.1152706567,78134000,0.0000,1.0
2002-07-19,86.760002,87.550003,84.300003,84.709999,58.8593028807,77572600,0.0000,1.0
2002-07-18,90.699997,91.099998,87.75,87.800003,61.0063396353,32656700,0.0000,1.0
2002-07-17,92.459999,93.300003,89.75,90.739998,63.0491451862,48880600,0.0000,1.0
2002-07-16,91.120003,92.379997,89.870003,90.559998,62.9240752459,53282400,0.0000,1.0
2002-07-15,91.639999,92.400002,87.889999,92.339996,64.1608765993,77317200,0.0000,1.0
2002-07-12,93.330002,93.889999,91.519997,91.849998,63.8204098181,39018600,0.0000,1.0
2002-07-11,91.760002,93.349998,90.32,92.870003,64.5291429541,59476500,0.0000,1.0
2002-07-10,96.0,96.07,92.040001,92.120003,64.0080182028,50522500,0.0000,1.0
2002-07-09,97.730003,98.339996,95.010002,95.599998,66.4260335746,28620400,0.0000,1.0
2002-07-08,98.980003,99.699997,97.559998,98.07,68.1422724785,19118600,0.0000,1.0
2002-07-05,96.779999,99.529999,96.660004,99.309998,69.003864011,19013500,0.0000,1.0
2002-07-03,94.620003,95.839996,93.720001,95.510002,66.3635013838,30565800,0.0000,1.0
2002-07-02,96.860001,97.199997,94.769997,94.970001,65.988290868,34213900,0.0000,1.0
2002-07-01,99.18,99.800003,96.889999,97.029999,67.4196454619,20270200,0.0000,1.0
2002-06-28,99.239998,100.5,98.879997,98.959999,68.7606731552,28184200,0.0000,1.0
2002-06-27,98.5,99.489998,96.57,99.43,69.0872453608,31616400,0.0000,1.0
2002-06-26,95.199997,98.150002,95.190002,97.720001,67.8990816227,37913600,0.0000,1.0
2002-06-25,100.300003,100.889999,97.540001,97.559998,67.7879062579,33355000,0.0000,1.0
2002-06-24,98.610001,100.690002,97.25,99.800003,69.344335656,37169700,0.0000,1.0
2002-06-21,100.470001,100.93,98.68,99.279999,68.9830197157,31190700,0.3534,1.0
2002-06-20,102.260002,103.050003,100.959999,101.209999,70.0746288771,25691000,0.0000,1.0
2002-06-19,103.5,104.43,102.239998,102.519997,70.9816304045,21540700,0.0000,1.0
2002-06-18,103.739998,105.029999,103.629997,104.970001,72.6779363302,21628500,0.0000,1.0
2002-06-17,101.919998,104.339996,101.849998,104.120003,72.089424375,17647200,0.0000,1.0
2002-06-14,100.309998,101.559998,98.5,101.400002,70.2061809949,39267500,0.0000,1.0
2002-06-13,102.129997,103.0,101.339996,101.550003,70.3100369825,21043900,0.0000,1.0
2002-06-12,101.709999,102.809998,100.779999,102.580002,71.0231759844,31266000,0.0000,1.0
2002-06-11,104.129997,104.540001,101.730003,101.959999,70.5939053535,19990700,0.0000,1.0
2002-06-10,103.239998,104.459999,103.019997,103.739998,71.8263208318,18759900,0.0000,1.0
2002-06-07,101.779999,103.919998,101.720001,103.339996,71.549371993,24011600,0.0000,1.0
2002-06-06,105.540001,105.599998,103.150002,103.459999,71.6324583063,22998500,0.0000,1.0
2002-06-05,104.949997,105.669998,104.349998,105.610001,73.1210522567,19695900,0.0000,1.0
2002-06-04,104.150002,105.199997,103.550003,104.629997,72.4425282247,25856200,0.0000,1.0
2002-06-03,107.089996,107.599998,104.129997,104.370003,72.2625165338,26056300,0.0000,1.0
2002-05-31,107.400002,108.559998,106.849998,107.220001,74.2357657594,19826300,0.0000,1.0
2002-05-30,106.550003,107.510002,105.900002,107.0,74.0834439673,18217900,0.0000,1.0
2002-05-29,107.620003,108.019997,107.129997,107.300003,74.291156635,14773300,0.0000,1.0
2002-05-28,109.050003,109.129997,107.449997,108.099998,74.8450480813,24236900,0.0000,1.0
2002-05-24,109.980003,110.199997,108.610001,108.690002,75.2535483455,11877000,0.0000,1.0
2002-05-23,109.260002,110.360001,108.480003,110.099998,76.2297853517,13879800,0.0000,1.0
2002-05-22,108.220001,109.120003,108.0,108.940002,75.4266405043,15844200,0.0000,1.0
2002-05-21,110.110001,110.480003,108.32,108.699997,75.26046857,16877200,0.0000,1.0
2002-05-20,110.639999,110.690002,109.489998,109.699997,75.9528372052,13833800,0.0000,1.0
2002-05-17,110.660004,111.25,110.099998,110.900002,76.7836830293,27823700,0.0000,1.0
2002-05-16,109.699997,110.480003,109.330002,110.360001,76.409803274,28092000,0.0000,1.0
2002-05-15,109.5,110.910004,109.290001,109.790001,76.0151531519,29535300,0.0000,1.0
2002-05-14,109.620003,110.370003,109.0,110.220001,76.312871665,34201200,0.0000,1.0
2002-05-13,106.220001,107.949997,105.790001,107.870003,74.685806757,14677700,0.0000,1.0
2002-05-10,107.970001,108.050003,105.599998,105.720001,73.1972128066,18958900,0.0000,1.0
2002-05-09,108.650002,109.099998,107.580002,107.75,74.6027204437,18085600,0.0000,1.0
2002-05-08,107.050003,109.360001,106.790001,109.010002,75.4751063088,27917400,0.0000,1.0
2002-05-07,106.099998,106.32,104.900002,105.099998,72.7679421757,21910000,0.0000,1.0
2002-05-06,107.639999,107.989998,105.309998,105.470001,73.0241206478,23630400,0.0000,1.0
2002-05-03,108.599998,108.760002,107.199997,107.580002,74.4850191604,18185500,0.0000,1.0
2002-05-02,109.099998,109.910004,107.779999,108.760002,75.30201415,15666800,0.0000,1.0
2002-05-01,107.970001,109.25,106.800003,109.18,75.592807592,24575600,0.0000,1.0
2002-04-30,107.019997,108.639999,106.639999,107.860001,74.6788816859,19473500,0.0000,1.0
2002-04-29,107.93,108.260002,106.629997,106.860001,73.9865130507,17724400,0.0000,1.0
2002-04-26,109.790001,110.010002,107.290001,107.389999,74.3534670427,19769800,0.0000,1.0
2002-04-25,109.209999,109.739998,108.720001,109.470001,75.7935951886,25451500,0.0000,1.0
2002-04-24,110.559998,111.809998,109.400002,109.410004,75.7520551476,18902700,0.0000,1.0
2002-04-23,111.089996,111.480003,110.169998,110.519997,76.5205794861,16967000,0.0000,1.0
2002-04-22,112.379997,112.43,110.839996,111.0,76.8529185081,13922900,0.0000,1.0
2002-04-19,113.199997,113.239998,112.559998,112.879997,78.1545694652,10499200,0.0000,1.0
2002-04-18,112.900002,113.459999,111.150002,112.470001,77.8707010942,25204800,0.0000,1.0
2002-04-17,113.389999,113.669998,112.599998,112.959999,78.2099603408,12920100,0.0000,1.0
2002-04-16,111.699997,113.32,111.669998,113.199997,78.3761274285,15040900,0.0000,1.0
2002-04-15,111.620003,111.860001,110.199997,110.57,76.555199995,17394900,0.0000,1.0
2002-04-12,111.019997,111.650002,110.040001,111.419998,77.1437119502,14950600,0.0000,1.0
2002-04-11,112.889999,113.050003,110.5,110.589996,76.5690445982,25453700,0.0000,1.0
2002-04-10,112.099998,113.540001,112.089996,113.410004,78.5215296884,17199300,0.0000,1.0
2002-04-09,113.18,113.18,111.93,112.139999,77.6422180599,15122700,0.0000,1.0
2002-04-08,111.32,113.029999,111.230003,112.93,78.1891899741,16470100,0.0000,1.0
2002-04-05,113.190002,113.629997,112.18,112.690002,78.0230228864,19404900,0.0000,1.0
2002-04-04,112.599998,113.400002,112.230003,112.669998,78.0091727442,23549000,0.0000,1.0
2002-04-03,114.010002,114.209999,112.160004,113.139999,78.3345866951,25658500,0.0000,1.0
2002-04-02,113.980003,114.949997,113.769997,113.940002,78.8884836804,15669500,0.0000,1.0
2002-04-01,114.230003,115.099998,113.5,114.57,79.3246745358,17711000,0.0000,1.0
2002-03-28,114.970001,115.769997,114.5,114.519997,79.290054027,17532900,0.0000,1.0
2002-03-27,114.029999,115.010002,113.760002,114.57,79.3246745358,19020300,0.0000,1.0
2002-03-26,113.519997,115.019997,113.470001,114.269997,79.1169618681,19947600,0.0000,1.0
2002-03-25,115.089996,115.360001,113.300003,113.610001,78.6600013384,17499600,0.0000,1.0
2002-03-22,115.5,115.940002,114.699997,115.040001,79.6500884867,15235400,0.0000,1.0
2002-03-21,115.300003,115.900002,114.120003,115.290001,79.8231806455,25846800,0.0000,1.0
2002-03-20,116.5,116.580002,115.190002,115.239998,79.7885601367,17114500,0.0000,1.0
2002-03-19,117.300003,117.739998,116.82,117.449997,81.3186941281,17912000,0.0000,1.0
2002-03-18,117.099998,117.559998,116.099998,116.669998,80.778647285,17548900,0.0000,1.0
2002-03-15,115.970001,116.949997,115.900002,116.650002,80.7648026818,21220100,0.3310,1.0
2002-03-14,116.040001,116.43,115.629997,115.879997,80.0046719771,11168100,0.0000,1.0
2002-03-13,116.629997,116.75,115.639999,116.040001,80.115140288,17175300,0.0000,1.0
2002-03-12,116.099998,117.25,115.940002,117.169998,80.8953011584,17153600,0.0000,1.0
2002-03-11,116.889999,117.900002,116.43,117.239998,80.9436298362,15621800,0.0000,1.0
2002-03-08,117.379997,117.900002,116.480003,116.989998,80.7710274155,19930100,0.0000,1.0
2002-03-07,117.360001,117.5,115.57,116.5,80.4327280517,19330800,0.0000,1.0
2002-03-06,115.099998,117.150002,115.07,116.75,80.6053304724,20143200,0.0000,1.0
2002-03-05,115.330002,116.400002,114.970001,115.379997,79.6594671357,22718900,0.0000,1.0
2002-03-04,113.900002,115.989998,113.650002,115.75,79.9149207896,27184600,0.0000,1.0
2002-03-01,111.720001,113.849998,111.510002,113.739998,78.5271959462,26273600,0.0000,1.0
2002-02-28,111.830002,112.75,111.029999,111.150002,76.7390376293,23755400,0.0000,1.0
2002-02-27,111.959999,112.860001,110.650002,111.650002,77.0842424707,28597900,0.0000,1.0
2002-02-26,111.599998,112.040001,110.57,111.220001,76.7873656167,22346500,0.0000,1.0
2002-02-25,109.739998,111.809998,109.699997,111.449997,76.9461570821,17458700,0.0000,1.0
2002-02-22,108.349998,109.940002,107.870003,109.639999,75.696516937,26572900,0.0000,1.0
2002-02-21,109.93,110.629997,108.260002,108.300003,74.7713707236,26288600,0.0000,1.0
2002-02-20,109.050003,110.589996,107.82,110.589996,76.3524040644,29242800,0.0000,1.0
2002-02-19,110.150002,110.290001,108.610001,108.760002,75.0889584873,15988100,0.0000,1.0
2002-02-15,112.150002,112.239998,110.709999,110.889999,76.5595290405,18366800,0.0000,1.0
2002-02-14,112.510002,112.970001,111.589996,112.059998,77.3673076791,20453800,0.0000,1.0
